@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute classname string


@data
0,1,0,1,0,0,1,0,0,0,0,6,1,0,0,0,0,11.0,3.18,2,nt
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,2.0,1,nt
1,0,2,0,1,0,0,0,0,0,0,7,0,4,0,1,0,7.0,3.46,4,nt
0,0,0,1,0,0,0,1,1,0,0,11,0,1,2,1,1,13.5,3.48,2,nt
1,0,0,0,0,1,0,1,0,0,0,9,3,0,1,0,2,7.0,3.25,4,nt
0,0,0,1,0,0,0,1,0,2,0,9,0,1,0,0,1,17.0,4.35,1,nt
0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,10.5,4.62,2,nt
0,0,0,1,0,0,1,2,0,0,0,7,2,0,0,0,1,4.67,4.71,3,nt
0,0,0,0,0,0,0,1,1,0,0,5,1,3,0,1,1,5.0,4.0,3,nt
1,0,0,1,1,0,3,0,0,0,0,10,1,1,0,0,1,22.0,4.36,1,nt
0,0,1,0,0,0,0,0,0,0,0,9,2,0,0,0,0,8.0,4.17,3,nt
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.8,1,nt
0,1,0,0,0,0,0,1,0,0,0,9,0,1,1,0,3,10.5,3.81,2,nt
1,0,1,0,1,0,0,0,0,0,0,6,0,2,0,0,0,11.0,4.23,2,nt
2,0,1,0,0,0,2,0,0,0,0,9,0,2,0,0,0,14.5,3.38,2,nt
0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,0,8.0,5.38,2,nt
0,0,0,0,0,0,1,1,0,0,0,9,2,1,0,0,0,5.5,3.55,4,nt
1,0,0,0,0,0,0,1,0,0,0,8,3,1,0,0,1,6.25,3.64,4,nt
0,0,0,2,1,0,1,1,0,0,0,10,0,0,0,0,0,11.0,4.64,2,nt
0,0,0,0,0,0,1,1,0,0,0,8,2,0,0,0,1,15.0,5.2,1,nt
0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,0,1,7.67,4.39,3,nt
1,0,0,0,0,0,0,3,1,0,0,7,1,1,0,0,1,8.5,3.71,2,nt
0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,6.0,4.0,2,nt
0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5.6,3.57,5,nt
1,3,0,0,0,0,0,2,0,0,0,10,0,0,0,0,1,9.0,3.52,3,nt
0,1,0,0,0,0,1,0,0,0,0,7,4,0,0,0,1,11.5,4.22,2,nt
1,0,0,1,1,0,1,0,0,0,0,6,1,0,0,0,0,20.0,5.05,1,nt
1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,25.0,4.08,1,nt
1,2,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,8.33,3.88,3,nt
0,0,0,0,0,0,3,1,0,0,0,8,3,2,0,0,0,7.67,4.22,3,nt
0,0,1,0,0,0,1,0,0,0,0,6,1,0,1,0,1,7.33,4.36,3,nt
1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,9.5,3.74,2,nt
0,0,1,0,0,0,0,0,0,2,0,5,0,1,0,1,0,9.5,3.58,2,nt
0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,23.0,4.3,1,nt
0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,8.5,4.88,2,nt
0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0,1,8.33,4.0,3,nt
4,0,0,0,0,0,1,1,0,0,0,10,0,1,2,0,0,6.25,3.96,4,nt
0,0,0,0,0,0,7,1,0,0,0,18,0,0,0,0,0,5.6,3.32,5,nt
0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,8.0,4.0,3,nt
0,0,0,1,0,0,2,0,1,0,0,7,1,1,0,0,0,11.0,4.18,2,nt
0,0,0,1,1,0,1,0,2,0,0,2,4,0,0,0,0,21.0,4.14,1,nt
1,0,1,0,0,0,2,0,0,0,0,11,2,1,0,0,1,6.75,3.59,4,nt
1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,8.0,3.94,2,nt
0,1,1,0,0,0,1,0,0,4,0,12,1,2,1,0,0,22.0,4.36,1,nt
1,0,1,0,0,0,2,0,0,0,0,5,0,1,1,0,0,9.5,4.16,2,nt
0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7.0,4.38,3,nt
0,0,1,0,0,0,1,0,0,0,0,4,2,0,0,0,0,7.5,3.6,2,nt
1,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,1,7.33,3.5,3,nt
0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,11.0,4.32,2,nt
1,1,0,0,0,0,0,1,0,0,0,8,0,1,0,0,1,8.5,6.12,2,nt
0,0,1,1,0,0,1,0,0,0,0,8,0,2,0,0,0,10.0,5.05,2,nt
1,0,0,0,0,0,0,0,0,0,0,10,1,3,0,0,1,5.2,3.96,5,nt
1,0,0,2,0,0,3,1,0,0,0,11,3,0,1,0,1,7.0,3.62,3,nt
0,2,0,2,0,1,1,0,0,0,0,9,2,0,0,0,0,12.5,4.08,2,nt
1,0,0,1,1,0,1,0,0,0,0,5,0,0,0,0,0,6.0,6.0,2,nt
0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,9.0,3.7,3,nt
3,0,1,0,0,0,0,0,1,0,0,3,2,4,0,0,0,12.5,3.48,2,nt
0,0,0,1,0,0,0,0,0,0,0,8,3,0,0,1,0,8.0,4.08,3,nt
0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,11.0,4.55,2,nt
2,1,0,0,0,0,0,0,1,0,0,7,0,1,0,0,1,19.0,3.95,1,nt
0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,5.5,4.27,2,nt
1,0,0,1,0,0,3,1,0,0,0,18,2,1,0,0,0,6.83,4.41,6,nt
2,0,1,0,0,0,2,0,0,0,0,6,2,3,0,0,0,8.67,3.81,3,nt
0,2,0,0,0,0,0,0,0,2,0,7,0,1,0,0,0,10.5,4.71,2,nt
0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,1,14.0,3.5,2,nt
0,0,0,1,0,0,0,1,1,0,0,4,1,1,0,0,0,3.67,4.73,3,nt
0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,1,0,7.67,4.26,3,nt
0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,1,7.67,4.35,3,nt
0,0,1,0,0,0,2,1,0,0,0,9,4,0,0,0,1,8.0,5.0,2,nt
0,2,1,0,1,0,0,0,0,0,0,12,0,1,0,0,0,7.0,3.5,4,nt
0,0,0,0,0,0,17,0,0,0,0,18,0,0,0,0,0,19.0,5.68,1,nt
1,0,0,1,1,0,1,1,1,0,0,7,0,2,0,0,0,12.5,3.8,2,nt
0,0,0,0,0,0,0,1,0,0,0,8,5,0,0,0,0,11.0,4.23,2,nt
1,0,1,1,1,0,2,2,1,0,0,15,5,4,0,0,1,11.5,3.67,4,nt
0,2,0,1,0,0,2,0,0,2,0,11,3,0,0,0,1,9.0,3.37,3,nt
0,0,0,0,1,0,0,1,1,0,0,5,2,1,0,0,0,8.0,4.38,2,nt
1,0,2,0,0,0,0,0,0,0,0,4,4,0,1,0,0,8.0,4.04,3,nt
0,0,0,0,0,0,0,1,0,0,1,6,1,0,0,0,0,5.33,3.44,3,nt
0,0,0,0,0,0,1,2,0,2,0,5,4,1,0,0,1,6.5,3.85,2,nt
0,0,0,0,1,0,3,0,0,0,0,7,0,1,0,0,0,16.0,4.94,1,nt
0,0,1,1,1,0,1,0,0,0,0,8,3,3,0,0,0,8.0,3.54,3,nt
0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,19.0,4.42,1,nt
0,0,0,1,0,0,0,2,0,2,0,15,14,0,1,0,0,9.75,5.28,4,nt
0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,6.25,3.96,4,nt
2,0,2,1,2,0,0,1,0,2,0,12,1,1,1,0,2,6.6,2.67,5,nt
0,1,1,0,1,0,3,1,0,0,0,16,3,3,0,1,1,8.67,3.79,6,nt
1,0,0,2,0,0,2,0,1,0,0,3,2,0,0,0,0,21.0,4.38,1,nt
0,0,0,0,0,0,1,1,0,0,0,6,1,0,0,0,1,9.0,4.78,2,nt
0,0,0,0,0,0,1,3,0,0,0,12,1,1,0,0,1,4.17,3.84,6,nt
0,0,0,0,0,0,1,2,0,0,0,7,2,1,0,0,3,8.0,4.25,2,nt
1,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,12.0,3.25,1,nt
1,1,0,1,0,0,3,1,0,0,0,7,1,0,0,0,0,9.33,3.36,3,nt
2,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,11.0,4.64,2,nt
1,0,0,0,0,0,3,0,0,0,0,13,2,0,0,0,1,12.0,4.13,2,nt
0,0,1,1,0,1,2,1,0,0,0,16,4,1,2,0,0,8.33,3.7,6,nt
1,2,0,0,1,1,0,0,0,0,0,9,0,2,0,0,0,8.33,3.96,3,nt
1,0,1,0,0,0,0,0,0,0,0,7,0,3,0,1,0,12.0,4.46,2,nt
0,0,0,0,1,0,0,4,0,2,0,14,2,0,0,0,5,8.0,3.88,3,nt
0,0,0,0,2,0,1,0,0,0,0,6,2,1,0,0,0,10.0,5.05,2,nt
0,1,0,0,0,0,2,0,0,0,0,7,1,1,0,0,0,11.0,4.23,2,nt
0,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,18.0,4.28,1,nt
2,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,18.0,4.67,1,nt
1,1,0,0,0,0,0,0,0,0,0,6,2,2,0,0,1,21.0,5.38,1,nt
0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,9.0,4.22,1,nt
1,0,0,0,1,0,2,1,0,0,0,11,0,0,0,0,0,9.0,4.56,2,nt
0,0,1,0,0,0,2,0,0,0,0,10,4,0,0,0,1,10.5,3.76,2,nt
0,0,0,1,0,0,0,0,0,0,0,8,4,1,0,0,0,6.5,4.27,4,nt
0,0,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,9.0,4.72,2,nt
0,0,1,0,0,0,1,0,0,2,0,5,1,1,0,0,0,22.0,3.73,1,nt
1,0,0,1,0,0,0,2,0,0,0,9,4,0,0,0,0,5.0,3.9,4,nt
2,0,0,0,0,0,0,2,0,0,0,10,0,1,0,0,1,8.0,4.13,3,nt
0,0,0,0,0,0,0,1,0,2,0,2,5,4,0,1,1,6.33,4.42,3,nt
0,2,0,1,0,0,0,0,0,0,0,4,0,2,2,0,0,8.5,3.88,2,nt
1,0,0,0,0,0,2,1,0,0,0,5,3,0,0,0,1,8.5,4.59,2,nt
0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,1,8.0,5.0,2,nt
0,0,1,1,0,0,0,0,1,0,0,8,2,1,1,0,1,8.0,4.08,3,nt
0,0,0,0,0,0,2,0,0,0,0,5,1,1,0,0,0,22.0,4.64,1,nt
0,3,1,1,0,0,1,0,0,0,0,5,1,1,0,0,0,11.0,3.91,2,nt
0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,4.0,4.0,3,nt
0,0,0,1,0,0,1,0,0,0,0,4,4,1,0,1,0,10.5,4.81,2,nt
0,0,0,1,0,0,1,1,0,0,0,8,3,0,0,0,1,6.33,3.68,3,nt
0,1,1,1,0,0,1,0,0,0,0,7,1,5,0,0,0,11.5,4.35,2,nt
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,12.0,3.67,1,nt
0,0,0,1,0,0,2,0,0,0,0,12,1,0,0,0,0,12.5,3.96,2,nt
0,0,0,1,0,0,1,0,0,2,0,9,3,1,0,0,2,8.33,3.8,3,nt
0,0,0,0,0,0,0,1,0,0,0,4,5,1,0,0,0,4.75,4.42,4,nt
0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,2,8.0,3.88,1,nt
1,0,0,0,0,0,1,3,0,0,0,7,3,0,0,0,3,4.5,3.63,6,nt
1,0,0,0,0,0,1,0,0,0,0,4,5,2,0,0,1,10.5,4.9,2,nt
1,1,1,0,0,0,0,1,0,0,0,10,0,2,0,0,0,8.33,3.56,3,nt
1,0,1,0,1,0,1,0,0,0,0,8,1,1,0,0,0,24.0,4.08,1,nt
2,0,1,1,1,0,1,0,0,0,0,6,0,1,0,0,0,9.33,3.5,3,nt
0,0,0,0,0,0,0,1,1,0,0,11,0,1,0,0,0,7.67,4.43,3,nt
0,1,0,0,0,0,1,1,0,0,0,12,4,1,1,0,1,9.33,3.54,3,nt
1,1,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,11.0,4.68,2,nt
0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,8.5,4.71,2,nt
0,0,0,1,1,0,0,0,0,2,0,7,2,1,0,0,1,20.0,5.0,1,nt
1,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,1,23.0,4.3,1,nt
0,0,0,0,0,0,0,0,1,0,0,3,3,2,0,0,0,20.0,5.0,1,nt
0,2,1,0,0,0,0,0,1,0,0,8,0,0,2,0,0,11.0,4.5,2,nt
0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,8.5,4.18,2,nt
1,0,0,0,0,1,2,0,0,0,0,7,0,0,1,0,0,22.0,5.09,1,nt
0,0,0,1,0,0,0,0,0,0,0,8,1,1,0,0,0,12.0,4.17,2,nt
0,0,0,0,0,0,3,2,0,0,0,15,0,0,0,0,0,4.6,3.96,5,nt
0,0,3,0,0,0,0,0,0,0,0,8,0,1,1,0,0,9.0,3.67,3,nt
0,0,0,0,0,0,0,1,0,2,0,12,0,1,0,0,0,6.25,3.96,4,nt
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,20.0,5.05,1,nt
0,1,0,2,0,0,1,0,1,0,0,6,1,0,0,0,0,10.5,4.52,2,nt
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,4.2,1,nt
0,0,0,1,1,1,1,0,0,0,0,5,2,2,0,0,2,12.0,4.08,2,nt
1,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,10.5,4.71,2,nt
0,0,0,0,1,0,1,1,0,0,0,6,1,1,0,0,0,7.0,4.5,2,nt
0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,1,6.5,4.31,2,nt
0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,11.0,3.64,2,nt
0,0,0,0,0,0,1,0,0,0,0,10,0,2,0,0,0,7.33,4.68,3,nt
0,0,1,0,0,0,0,0,0,0,0,5,4,1,0,0,0,22.0,4.0,1,nt
0,0,0,0,0,0,1,0,0,0,0,9,0,2,0,0,0,11.5,4.39,2,nt
0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,1,1,7.5,3.67,2,nt
0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,4.5,4.33,2,nt
0,0,0,0,0,0,0,2,0,0,0,13,1,0,0,0,0,5.2,3.81,5,nt
0,0,0,0,0,0,2,1,0,2,0,10,2,0,1,0,3,6.5,3.35,4,nt
0,0,1,0,0,0,0,1,2,0,0,12,0,0,0,0,0,9.67,3.55,3,nt
0,0,2,0,0,0,1,0,0,0,0,5,1,1,0,0,0,24.0,4.04,1,nt
1,0,0,0,0,0,1,0,0,0,0,7,2,1,3,0,0,12.5,4.08,2,nt
0,0,0,1,0,0,1,1,0,0,0,9,0,2,0,0,0,17.0,4.94,1,nt
1,0,1,1,0,0,0,1,0,0,0,9,1,0,0,0,0,8.33,3.48,3,nt
0,1,1,0,0,0,0,1,0,0,0,6,1,1,0,0,2,5.67,4.29,3,nt
0,0,0,0,0,0,0,1,0,2,0,9,1,1,0,0,0,9.5,3.47,2,nt
0,1,2,0,0,0,2,0,1,0,0,8,1,2,0,0,0,6.5,3.54,4,nt
2,0,1,0,0,0,1,1,0,7,0,15,0,0,0,0,0,9.0,3.26,3,nt
0,0,0,1,0,0,3,0,0,0,0,5,1,1,0,0,0,18.0,5.56,1,nt
0,0,0,0,0,0,1,5,1,0,0,15,7,0,0,0,9,8.67,3.0,3,nt
1,0,0,0,0,0,0,2,0,2,0,6,2,1,0,0,0,6.0,3.0,3,nt
0,0,0,0,0,0,1,2,0,0,0,5,2,1,0,0,0,7.0,3.86,2,nt
0,0,0,0,1,0,0,2,0,0,0,4,1,2,0,0,3,9.0,5.11,1,nt
1,0,1,0,0,0,1,0,0,0,0,6,2,0,0,0,0,7.33,4.05,3,nt
0,0,0,0,0,0,0,0,0,2,0,12,0,1,0,0,0,9.33,3.39,3,nt
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.5,4.11,2,nt
0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,1,21.0,4.71,1,nt
1,0,1,0,0,0,2,0,0,0,0,10,0,0,0,0,1,11.0,4.36,2,nt
0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,1,1,14.0,3.46,2,nt
0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,10.33,3.19,3,nt
0,1,2,2,0,0,0,1,0,0,0,8,1,0,0,0,0,7.0,4.71,3,nt
0,0,1,0,0,0,0,1,1,0,0,8,0,0,0,1,1,10.5,4.0,2,nt
0,1,1,0,0,0,0,0,0,0,0,6,0,1,1,0,0,9.5,4.32,2,nt
0,0,0,0,1,0,2,0,0,0,0,6,2,0,0,0,0,14.0,4.5,1,nt
0,0,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,11.0,4.45,2,nt
0,0,0,0,0,0,0,1,0,0,0,10,1,0,0,0,1,5.0,4.45,4,nt
1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,6.25,3.8,4,nt
1,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,1,20.0,4.9,1,nt
1,1,1,0,0,0,1,0,0,0,0,7,0,1,1,0,0,8.33,3.72,3,nt
0,1,0,0,0,0,2,0,0,0,0,7,0,0,1,0,0,11.5,3.87,2,nt
3,0,1,1,1,0,1,1,0,0,0,13,2,0,0,0,0,8.0,4.3,5,nt
0,0,0,1,0,0,1,0,0,0,0,4,4,0,0,0,0,22.0,4.0,1,nt
2,0,1,0,1,0,0,0,0,0,0,9,1,1,0,0,0,10.5,4.62,2,nt
1,1,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,5.0,4.13,3,nt
0,0,0,0,0,0,0,0,0,2,0,10,0,1,0,0,0,7.33,4.36,3,nt
1,0,0,0,0,0,3,2,0,0,0,9,6,1,0,0,0,12.5,3.92,2,nt
0,1,0,0,1,0,1,0,0,0,0,11,1,0,1,0,0,12.5,3.88,2,nt
0,0,0,0,1,0,0,0,0,0,0,8,3,0,0,0,0,7.67,4.22,3,nt
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1,nt
0,0,1,0,0,0,1,0,0,0,0,5,0,2,0,1,0,19.0,3.68,1,sc
0,0,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,9.0,3.83,2,sc
0,0,2,0,0,0,0,0,0,0,0,5,2,1,0,0,0,9.5,3.89,2,sc
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,12.0,5.0,1,sc
1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,19.0,4.11,1,sc
0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,7.5,3.93,2,sc
2,0,1,1,0,0,1,0,0,0,0,9,0,2,0,0,0,13.0,3.31,2,sc
2,0,0,2,0,0,0,0,0,0,0,7,0,1,1,0,0,13.0,4.19,2,sc
0,1,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,9.5,4.32,2,sc
1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9.5,4.05,2,sc
3,0,0,1,0,0,2,0,0,0,0,5,0,1,1,0,0,21.0,3.95,1,sc
0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,9.5,3.89,2,sc
1,1,0,0,0,0,2,0,0,0,0,11,0,2,0,0,0,10.5,4.24,2,sc
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,11.0,3.82,1,sc
0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,4.5,4.0,2,sc
2,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,11.0,2.86,2,sc
0,0,1,0,0,0,0,0,0,0,0,8,1,2,1,1,0,14.0,3.14,2,sc
0,2,0,0,0,0,1,0,0,0,0,10,0,1,0,0,1,6.67,4.1,3,sc
1,0,1,1,1,0,1,0,0,0,0,6,0,1,0,0,0,8.5,3.41,2,sc
3,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,9.0,4.39,2,sc
3,0,2,2,1,0,2,0,0,0,0,13,1,2,0,0,0,13.67,3.44,3,sc
2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,12.0,2.83,1,sc
2,0,0,0,0,0,1,0,0,0,0,9,0,1,1,0,0,11.5,3.61,2,sc
2,1,1,0,0,0,2,0,0,0,0,6,0,1,0,0,0,13.5,2.81,2,sc
2,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,15.5,3.42,2,sc
1,0,0,0,0,0,3,0,0,0,0,7,2,2,1,0,0,9.33,3.18,3,sc
0,1,0,0,0,0,1,0,0,0,0,5,3,0,0,0,0,8.5,4.0,2,sc
0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,6.5,4.85,2,sc
1,1,1,1,1,0,0,0,0,0,0,9,0,0,0,0,0,13.0,3.62,2,sc
0,1,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,7.0,3.19,3,sc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,4.5,1,sc
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9.0,3.11,1,sc
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,9.0,3.67,1,sc
0,0,0,1,0,0,0,1,0,0,0,8,0,1,0,0,0,5.67,4.53,3,sc
0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,9.0,3.28,2,sc
2,0,1,0,2,0,1,0,0,0,0,7,0,1,0,1,0,11.0,3.45,2,sc
0,1,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,19.0,4.05,1,sc
1,0,0,0,1,0,1,0,0,0,0,9,1,1,1,0,0,12.0,4.42,2,sc
0,0,2,0,0,0,1,0,0,0,0,8,0,3,0,0,0,9.5,3.21,2,sc
0,0,0,1,1,0,2,0,0,0,0,7,0,3,0,1,0,9.0,3.61,2,sc
1,0,0,0,1,0,0,0,0,0,0,4,5,0,0,0,0,8.5,4.12,2,sc
0,1,1,0,0,0,3,1,0,0,0,10,0,0,0,0,0,7.67,4.83,3,sc
0,0,0,0,0,0,0,0,0,0,0,9,1,3,0,0,0,7.67,3.57,3,sc
2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,17.0,3.88,1,sc
0,0,0,0,0,0,0,1,0,0,0,4,2,2,0,0,0,6.0,3.61,3,sc
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,7.5,3.87,2,sc
1,0,3,0,0,0,0,1,0,0,0,6,0,3,0,0,0,10.0,4.45,2,sc
2,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0,0,8.0,4.17,3,sc
0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,8.33,3.68,3,sc
0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,0,0,20.0,4.25,1,sc
1,0,1,1,0,0,0,0,0,0,0,5,0,2,0,0,0,11.5,3.48,2,sc
0,0,2,1,1,0,1,0,0,0,0,3,3,1,0,0,0,23.0,4.04,1,sc
0,0,2,0,0,0,1,0,0,0,0,7,0,1,0,0,0,7.5,4.07,2,sc
1,0,1,0,0,0,0,0,0,0,0,11,1,2,0,0,0,8.75,4.34,4,sc
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,3.1,1,sc
0,0,0,0,2,0,1,0,0,0,0,9,1,0,1,0,0,9.5,4.26,2,sc
0,0,2,0,1,0,0,0,0,0,0,8,0,2,0,1,0,12.5,4.2,2,sc
1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5.5,3.0,2,sc
0,0,1,0,1,0,1,0,0,0,0,4,0,1,0,0,0,8.5,4.06,2,sc
3,0,0,0,1,0,1,0,0,0,0,7,0,1,0,0,0,10.0,4.0,2,sc
2,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,11.0,3.27,3,sc
1,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,7.0,5.64,2,sc
2,0,0,0,1,0,2,0,0,0,0,8,1,2,0,0,0,14.5,3.62,2,sc
0,1,0,0,0,0,0,1,0,0,0,11,0,1,2,0,3,14.0,4.07,2,sc
0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12.5,3.72,2,sc
1,0,1,0,0,0,0,0,0,0,0,6,1,2,0,1,0,10.0,3.55,2,sc
0,0,3,0,1,0,1,0,0,0,0,8,0,2,0,0,0,15.5,3.29,2,sc
3,0,0,0,2,0,1,0,0,0,0,10,2,0,0,1,0,6.4,3.0,5,sc
1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,10.5,3.71,2,sc
1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10.0,3.45,2,sc
2,0,0,0,1,0,0,0,0,0,0,6,1,0,1,0,0,25.0,3.68,1,sc
0,0,0,0,0,0,0,0,1,0,0,6,0,2,0,0,0,17.0,4.76,1,sc
2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,16.0,2.94,1,sc
0,2,0,0,0,0,1,0,0,0,0,9,0,1,0,1,0,12.5,3.8,2,sc
1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,25.0,4.28,1,sc
1,0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,11.5,3.17,2,sc
3,0,1,0,1,0,1,0,0,0,0,8,0,0,0,0,0,5.25,3.71,4,sc
2,1,1,0,0,0,0,0,0,0,0,7,0,1,0,1,2,10.5,2.52,2,sc
1,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,6.33,3.42,3,sc
2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,17.0,2.82,1,sc
0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2.8,3.93,5,sc
1,0,1,0,2,0,1,0,0,0,0,4,1,1,0,0,0,11.5,3.74,2,sc
0,0,1,1,0,0,1,0,0,0,0,7,0,0,0,0,1,10.0,3.05,2,sc
0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9.5,4.11,2,sc
1,0,1,1,1,0,1,0,0,0,0,7,0,1,0,0,0,9.5,3.16,2,sc
2,0,0,0,2,0,0,0,0,0,0,8,0,1,0,0,0,10.0,3.8,2,sc
2,0,0,0,2,0,0,0,0,0,0,7,0,1,0,0,0,10.5,3.71,2,sc
0,0,2,0,0,0,0,1,0,0,0,8,0,1,0,0,0,7.33,4.14,3,sc
0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,7.5,4.53,2,sc
1,0,0,0,0,0,0,2,0,0,0,8,0,1,0,0,0,5.25,3.33,4,sc
0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,1,5.75,3.48,4,sc
