@relation tweets-weka.filters.unsupervised.attribute.StringToNominal-Rlast

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute classname {bs,jb,kp,lgg,rih,ts}

@data
0,2,0,0,1,0,2,0,0,0,0,6,0,0,1,0,0,27,3.89,1,ts
1,0,0,0,1,0,0,0,0,0,0,7,1,1,1,1,2,11,4.05,2,ts
2,1,0,1,0,1,2,1,0,1,1,11,2,2,0,1,0,6.67,2.9,6,ts
3,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,1,9.33,3.43,3,ts
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,4,1,ts
3,1,0,1,0,0,0,0,0,0,0,11,0,2,0,0,0,9,3.41,3,ts
2,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,2,15,3.5,2,ts
0,0,1,1,0,0,1,0,0,0,1,3,2,0,0,0,0,8,4.06,2,ts
1,1,1,0,0,0,3,1,0,1,0,4,0,1,0,0,0,6.67,3.55,3,ts
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,17,4,1,ts
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6,4.5,2,ts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,6.5,1,ts
4,3,0,0,1,0,2,0,0,0,0,9,0,4,0,1,0,7.5,3.5,4,ts
0,1,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,13,4.77,1,ts
1,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,7,3.5,2,ts
2,0,0,0,2,0,0,0,0,0,1,9,0,1,1,0,0,10,3.27,3,ts
1,0,0,1,0,0,0,0,1,0,2,10,0,0,0,0,1,4.8,4.25,5,ts
0,1,0,0,1,0,1,3,0,3,1,11,0,0,1,0,2,3.86,2.63,7,ts
1,1,0,0,1,0,0,0,0,0,0,8,0,1,0,0,3,20,4.25,1,ts
1,0,1,0,2,0,1,1,0,0,0,6,0,1,0,0,0,6,2.33,3,ts
0,2,1,0,0,0,1,0,0,0,0,5,2,1,0,0,0,8.67,3.92,3,ts
2,0,1,2,0,0,1,0,0,0,0,3,4,1,0,0,0,21,3.67,1,ts
6,0,0,3,1,0,0,0,0,0,0,10,0,1,0,0,0,17,3.12,2,ts
3,0,0,1,3,0,0,0,0,0,1,7,4,3,0,0,3,9.67,3.59,3,ts
0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,6.5,4.38,2,ts
0,0,0,1,0,0,2,0,0,0,0,6,4,2,0,0,0,9,4,3,ts
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2.4,1.92,5,ts
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,4.29,1,ts
2,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,4.75,2.47,4,ts
5,1,2,0,1,0,3,0,1,0,1,15,0,1,1,1,0,10.2,2.9,5,ts
5,0,3,2,2,0,1,0,0,0,0,6,2,4,0,0,0,8.5,3.06,4,ts
1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,4.47,1,ts
0,0,0,1,0,0,0,2,0,0,0,5,0,1,0,0,0,3.75,5.2,4,ts
0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,0,0,10,4.1,2,ts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2.5,2.4,2,ts
3,0,0,2,2,0,0,0,0,0,0,10,4,1,0,0,1,9,4.04,3,ts
2,0,0,0,0,1,0,1,0,0,0,15,0,0,0,0,14,6.2,3.42,5,ts
1,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,19,4,1,ts
1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,10,3.35,2,ts
1,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,6,3.5,2,ts
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,3.83,3,ts
1,2,0,1,0,0,2,0,0,0,0,7,5,0,0,0,0,12.5,4.56,2,ts
3,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,7,3.07,4,ts
2,0,0,0,0,0,1,0,0,0,1,7,3,0,0,0,0,7.67,4.09,3,ts
0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4.5,2.11,2,ts
2,0,0,2,2,0,0,1,1,0,3,11,1,0,0,0,1,6.8,3.79,5,ts
2,0,1,1,0,0,1,0,0,0,0,9,1,1,0,0,0,8.25,3.18,4,ts
0,2,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,13,4,1,ts
0,0,0,0,0,0,2,1,1,1,0,8,1,1,0,0,0,4.25,3.06,4,ts
0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,6.75,3.33,4,ts
2,0,0,0,0,0,1,1,0,3,1,3,0,1,0,0,0,5.67,2.94,3,ts
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,6.5,3.92,2,ts
2,0,0,0,1,0,0,0,0,0,0,11,0,0,1,0,1,4.17,3.12,6,ts
5,0,0,1,1,0,1,0,0,0,0,7,0,4,0,0,0,32,3.38,1,ts
1,2,1,0,0,0,0,0,0,0,0,8,0,3,0,1,0,5.6,3.5,5,ts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,1,ts
1,2,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,7.25,3.34,4,ts
2,0,3,0,3,0,2,0,0,0,1,5,1,5,0,2,0,13.5,3.56,2,ts
0,0,0,0,0,0,0,0,2,2,0,5,3,0,0,0,0,13,6.08,1,ts
1,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,11,5.91,1,ts
1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9.5,4.89,2,ts
0,0,3,0,3,0,2,0,0,0,0,9,1,1,0,0,0,7,3.71,4,ts
2,0,1,1,0,0,1,0,0,0,2,9,0,1,0,0,1,9,3.56,3,ts
1,0,0,0,1,0,0,0,0,0,1,4,4,2,0,0,0,8.67,3.77,3,ts
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,4.22,1,ts
4,0,0,0,0,0,2,0,0,2,1,10,2,2,0,1,0,5.57,3.67,7,ts
1,0,0,1,0,0,1,0,0,0,0,9,2,0,0,0,1,5,3.2,5,ts
1,0,1,1,1,0,0,0,0,0,0,5,0,2,1,0,0,25,4.6,1,ts
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.5,4.14,2,ts
2,1,0,2,0,0,0,0,0,0,1,10,1,0,0,0,1,9.67,3.59,3,ts
1,2,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,4.25,2.35,4,ts
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,6,3.33,1,ts
0,3,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,5.4,3.93,5,ts
3,0,0,1,3,0,1,0,0,0,0,9,0,2,0,0,1,9.67,3.45,3,ts
2,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,7,3.36,2,ts
1,0,0,0,1,0,0,0,0,0,1,3,2,2,0,0,3,4.33,2.85,3,ts
3,0,0,0,2,0,0,0,0,0,1,8,1,0,0,0,0,6,4.38,4,ts
3,0,0,0,1,0,2,0,0,0,0,10,1,2,0,0,1,14.5,3.72,2,ts
5,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,20,3.25,1,ts
3,0,1,0,1,0,1,0,0,0,0,7,0,2,0,0,0,8.67,2.96,3,ts
0,0,2,2,3,0,0,1,0,1,0,5,1,3,0,0,0,6,3.5,4,ts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2.75,1,ts
0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,5.5,3.27,2,ts
2,0,1,0,1,0,2,1,0,1,0,12,0,1,0,0,1,6.5,3.92,4,ts
3,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,6.75,3.33,4,ts
2,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,9,3.59,3,ts
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,5,1,ts
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2.5,2.6,2,ts
0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,5,4.5,2,ts
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,5.17,1,ts
0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,5.5,4.09,2,ts
0,2,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,7,3.81,3,ts
1,0,1,2,0,0,1,0,0,0,0,5,1,1,1,1,0,28,3.82,1,ts
0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.5,3.55,2,ts
1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,6.33,4.11,3,ts
5,1,1,0,3,0,1,0,0,0,0,8,0,1,0,0,0,7.25,3.55,4,ts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.67,4.63,3,ts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2.5,2,ts
3,3,0,2,1,0,0,0,0,0,0,8,0,1,0,0,1,12,3.58,2,ts
2,0,2,0,0,0,0,1,0,1,0,7,1,3,0,0,0,10,3.67,3,ts
1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3.29,1,ts
3,1,2,2,2,0,0,0,0,0,0,16,2,4,0,0,1,8.86,3.52,7,ts
2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,23,3.48,1,ts
0,1,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,3.33,3.2,3,ts
1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,7,4.57,1,ts
1,0,1,1,2,0,0,0,0,0,0,5,0,1,0,0,0,14,3.57,1,ts
2,0,0,1,0,0,1,0,0,0,1,7,0,1,0,0,0,9.67,3.79,3,ts
0,0,0,0,2,0,0,0,0,0,1,5,3,0,0,0,0,8.5,4.47,2,ts
2,0,0,2,0,0,2,0,0,0,0,9,2,0,0,0,0,13,4.15,2,ts
2,0,0,0,2,0,2,0,0,0,0,7,0,1,0,0,0,11,4.82,2,ts
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,7,6.29,1,ts
0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,7,3.71,2,ts
2,0,2,0,1,0,1,0,1,0,1,13,3,1,0,0,0,11,3.56,5,ts
1,0,0,1,0,0,2,1,0,1,0,6,1,0,0,0,0,8.5,3.35,2,ts
1,0,0,0,0,0,1,0,0,0,0,8,1,4,0,0,0,7,3.79,4,ts
1,0,0,0,0,0,3,0,0,0,1,7,0,1,0,0,0,5.75,4.09,4,ts
0,0,0,0,1,0,0,1,0,1,0,3,1,1,0,0,0,2.75,3.09,4,ts
3,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,22,5.14,1,ts
1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5.5,3.55,2,ts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,3.8,1,ts
1,0,0,2,1,0,1,0,0,0,0,8,1,1,0,0,0,8.67,4,3,ts
0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,5.5,5.64,2,ts
1,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,10.5,3.86,2,ts
0,0,0,0,0,0,0,1,0,1,0,4,1,0,0,0,1,2.5,1.4,4,ts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,ts
2,1,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,7,3.64,2,ts
0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,6.33,3.63,3,ts
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2.2,1,ts
1,1,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,14,4.07,1,ts
0,0,0,0,0,0,4,0,0,0,0,5,0,1,0,0,0,8,4.38,1,ts
0,0,0,0,0,0,1,0,1,0,0,6,3,3,0,0,0,21,3.9,1,ts
2,1,0,0,1,0,1,0,0,0,0,9,0,0,0,0,0,15,3.53,2,ts
0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,7.5,5.6,2,ts
2,0,1,1,2,0,0,1,0,0,0,3,3,2,1,1,0,13,3.92,2,ts
0,1,0,0,1,0,0,0,0,0,1,7,0,0,0,0,1,2.8,4,5,ts
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,8.5,4.71,2,ts
1,0,0,2,0,1,1,0,0,0,0,5,1,1,1,0,0,25,4.36,1,ts
0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,1,0,11,4.45,1,ts
0,0,1,0,1,1,1,0,1,0,0,5,0,2,0,0,1,6.67,4.15,3,ts
1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,6,4.75,2,ts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,ts
1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,6.5,3.85,2,ts
2,2,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,6.25,3.52,4,ts
3,0,1,0,0,0,0,0,0,0,0,15,4,0,0,0,0,6,3.71,7,ts
2,1,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,8.33,4.16,3,ts
3,0,0,0,1,0,0,0,0,0,0,7,1,1,0,0,0,6,3.22,3,ts
3,0,1,0,1,0,0,0,1,0,0,7,1,1,0,0,1,10,3.5,3,ts
1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,10.5,4.19,2,ts
2,0,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,14,3.86,2,ts
0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,3,4,2,ts
1,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,8,4,2,ts
1,0,1,0,0,0,0,2,0,1,0,7,0,4,0,0,0,5.75,3.17,4,ts
0,1,1,0,0,0,0,0,0,2,1,2,1,0,1,0,2,9,5,1,ts
0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,3.33,3.4,3,ts
2,0,0,0,3,0,1,1,0,1,0,9,0,1,0,0,0,8,3.13,3,ts
1,2,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,5.5,3.27,4,ts
0,1,2,0,0,0,0,1,0,0,1,7,0,6,0,1,3,5.8,3.72,5,ts
2,1,0,1,0,0,3,0,0,0,1,11,0,1,0,0,0,10,3.2,3,ts
2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,11,3.45,1,ts
3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11.5,3.61,2,ts
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3.5,2.71,2,ts
1,0,1,1,0,0,1,0,0,0,0,9,2,2,0,0,0,14.5,3.38,2,ts
1,0,0,1,0,0,1,0,0,0,0,5,3,0,0,0,0,11.5,3.57,2,ts
0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,5,4.8,1,ts
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,9,3.56,1,ts
1,0,1,0,1,0,1,1,0,1,0,7,1,2,0,2,0,7.33,3.55,3,ts
0,0,0,0,1,0,1,0,0,0,1,5,1,0,0,0,0,13,4.08,1,ts
1,1,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,6.33,4.21,3,ts
3,0,1,3,0,0,0,0,0,0,0,4,1,2,0,0,0,13,3.69,2,ts
0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,1,7,3.29,2,ts
3,1,1,0,2,0,0,0,0,0,0,9,0,2,1,0,0,13.5,3.37,2,ts
0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,7.5,3.8,2,ts
1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,7,4.57,1,ts
0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,3,4.33,3,ts
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,4,1,ts
3,1,1,0,0,0,0,1,1,0,0,11,3,1,2,0,1,11,3.09,3,ts
0,0,0,1,0,0,1,0,0,0,0,3,1,1,0,0,0,16,4.63,1,ts
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7,4.57,1,ts
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,3,1,ts
3,0,0,1,0,0,0,0,0,0,0,6,2,2,0,1,1,11.5,3.3,2,ts
1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,7,3.07,2,ts
5,0,0,2,3,0,0,0,0,2,0,8,1,2,0,0,0,11.67,4.14,3,ts
0,0,1,1,1,0,1,0,0,0,0,8,1,0,0,0,0,10.5,4.57,2,ts
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,4.67,3.71,3,ts
1,1,0,0,1,1,0,0,0,0,2,3,6,1,0,0,0,9,3.93,3,ts
0,1,2,1,2,0,0,0,1,0,0,6,0,3,1,1,2,9,4.11,3,ts
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,19,4.84,1,ts
3,1,0,1,2,0,1,0,0,0,0,7,0,0,1,0,1,9.33,3.96,3,ts
4,2,1,0,1,0,1,1,0,0,0,7,1,2,2,0,0,6.8,2.88,5,ts
2,0,1,0,1,1,1,0,0,0,0,7,0,1,0,0,1,10,3.35,2,ts
3,0,2,0,1,0,1,0,0,0,0,5,0,2,0,0,0,11,3.27,2,ts
0,4,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,7,3.89,4,ts
1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,2,ts
2,0,0,0,0,2,0,0,0,0,0,4,1,2,0,0,0,10,3.5,2,ts
3,0,2,0,1,0,1,0,0,0,0,10,2,1,0,0,1,7.67,3.61,3,ts
4,1,0,1,3,0,2,0,0,0,1,9,1,3,0,0,0,10,3.3,4,ts
0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,15,3.73,1,ts
2,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,9,3.44,3,ts
3,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,9,3.96,3,ts
1,1,0,0,0,0,1,0,0,0,1,8,0,1,1,0,1,7,2.9,3,ts
1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9.5,3.21,2,ts
3,0,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,10.33,3.52,3,ts
2,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,12,3.13,2,ts
3,0,0,1,2,0,0,0,0,0,0,6,0,1,1,0,0,21,4.1,1,ts
0,0,0,0,2,0,0,0,0,0,0,4,1,2,1,0,0,17,4.18,1,ts
0,1,0,1,0,0,3,0,0,0,0,8,1,0,0,0,1,7,4.95,3,ts
3,0,1,1,1,0,0,0,0,0,0,12,0,0,0,0,0,9.33,4,3,ts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,5.8,1,ts
0,0,0,2,0,0,2,0,0,0,0,9,0,0,0,0,0,10,5.8,2,ts
2,1,0,1,0,0,0,1,0,1,0,7,0,2,0,0,0,6,4,4,ts
1,0,0,0,2,0,1,0,0,0,0,6,1,0,0,0,0,5.75,4.04,4,ts
0,1,1,0,0,0,0,0,0,0,1,3,0,3,0,0,0,6.33,3.68,3,ts
2,1,0,1,1,0,0,0,0,0,1,8,0,0,1,0,0,9,3.7,3,ts
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7,3.43,1,ts
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8,4.25,1,ts
0,0,1,0,0,0,1,0,0,0,0,11,0,1,0,0,0,7.33,4.86,3,ts
1,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,2.5,1.73,6,ts
1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8,2.25,1,ts
2,2,0,1,1,0,0,0,0,0,0,12,1,0,0,0,9,5,3.57,6,ts
0,0,1,0,0,0,0,1,0,1,0,4,1,0,0,0,0,4.67,2.93,3,ts
1,0,1,1,0,0,0,0,0,0,0,12,3,0,0,1,0,5.4,3.7,5,ts
1,0,0,1,0,0,0,1,0,4,0,5,1,1,0,1,3,8.5,3.12,2,ts
1,1,0,0,2,1,2,1,0,1,0,7,3,1,0,0,0,7.67,3.83,3,ts
1,0,1,0,2,0,1,0,0,0,0,9,0,3,0,0,0,24,4.63,1,ts
2,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,15,3.73,1,ts
3,1,0,0,0,0,2,0,0,0,0,8,3,0,0,0,0,7.33,3.73,3,ts
1,1,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,12,4.42,1,ts
3,4,0,0,0,0,0,0,1,0,1,16,2,4,1,0,0,7.5,2.95,8,ts
3,2,2,0,3,0,0,0,0,0,0,7,0,0,1,0,0,5.8,3.31,5,ts
1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,1,9.5,4.74,2,ts
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4.9,2,ts
2,2,0,0,0,0,0,0,0,0,0,8,2,3,1,0,0,7.67,3.83,3,ts
2,0,1,1,1,0,1,2,0,0,1,10,1,4,1,1,0,7.4,2.59,5,ts
3,0,0,3,4,0,1,1,0,1,0,8,1,2,0,1,0,9,2.96,3,ts
0,1,0,0,0,0,1,0,0,2,0,9,0,1,0,0,1,5.75,2.74,4,ts
1,2,1,0,1,1,1,0,0,0,0,8,1,0,0,0,0,9.67,3.72,3,ts
2,3,0,1,0,0,0,0,1,0,0,6,0,1,0,0,1,11,4.23,2,ts
0,0,0,1,1,0,1,0,0,0,0,3,3,1,0,0,1,14,4.07,1,ts
2,0,2,0,0,0,2,0,0,0,0,7,1,2,0,0,0,26,4.04,1,ts
0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,11,4.73,1,ts
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,2.75,4.73,4,ts
1,0,0,0,0,0,2,0,0,0,0,6,3,0,0,0,1,5.67,3.18,3,ts
0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,5,2.7,2,ts
1,0,1,1,1,0,0,0,0,0,0,7,2,2,0,0,0,11.5,4.48,2,ts
2,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,10,3.4,1,ts
0,0,1,0,1,0,0,0,1,0,0,7,1,0,0,0,0,13,4.12,2,ts
0,0,1,3,2,0,0,1,1,1,0,10,2,4,0,0,1,6.8,3.71,5,ts
1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4.5,3.67,6,ts
1,0,0,0,1,0,0,0,0,0,0,7,4,1,0,1,1,6.2,3.52,5,ts
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,1,ts
0,1,0,0,0,0,0,0,1,0,0,6,0,1,0,0,1,8.5,2.76,2,ts
1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3.67,3,ts
1,0,1,0,0,0,2,0,0,0,0,10,3,0,0,0,0,6.67,3.65,3,ts
0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,5,3.7,2,ts
1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,6,3.92,2,ts
1,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,4.5,3,2,ts
4,0,1,0,1,0,1,0,1,2,0,6,1,0,1,0,0,12.5,2.92,2,ts
0,0,0,0,0,0,1,1,0,1,1,4,0,1,0,1,0,3.5,2,2,ts
0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,6,4.22,3,ts
0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0,0,6.67,5.85,3,ts
1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,7,2.79,2,ts
2,1,1,0,0,0,1,0,0,0,0,8,2,2,0,0,0,8.67,3.42,3,ts
1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10.5,4.33,2,ts
0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,1,6.5,3.92,2,ts
2,0,1,0,2,0,0,0,0,0,1,5,2,1,0,0,0,6,3.78,3,ts
2,0,0,0,0,0,0,0,0,0,2,8,0,2,1,0,0,5.5,2.82,4,ts
3,0,0,1,0,0,2,0,0,0,0,16,0,1,0,0,1,6.6,3.06,5,ts
1,0,3,1,1,0,2,0,0,0,0,5,0,0,0,0,1,9.5,3.84,2,ts
2,1,0,0,1,0,1,0,0,0,0,7,4,0,0,0,0,8.67,3.81,3,ts
0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,3.9,2,ts
0,0,0,2,0,0,0,0,0,0,1,6,3,0,0,0,1,5.25,2.9,4,ts
1,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,12,4.04,2,ts
0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,10,3.2,1,ts
0,1,0,0,0,0,0,1,0,1,2,3,0,1,0,0,0,3,2.44,3,ts
1,0,1,0,0,0,1,0,1,0,0,4,2,1,0,0,0,22,3.59,1,ts
1,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,4.67,3.14,3,ts
1,2,1,0,0,0,0,1,0,1,0,6,0,0,0,0,0,6.67,3.65,3,ts
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2.5,1,ts
1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,6,3.25,2,ts
2,2,0,0,1,0,0,0,0,0,0,5,1,1,1,0,0,7.33,3.59,3,ts
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,6,3.67,2,ts
1,1,1,0,2,0,0,0,0,0,0,9,0,0,0,0,0,6,4.61,3,ts
0,0,0,0,1,0,0,0,0,2,1,12,0,0,0,0,0,5.2,3.62,5,ts
2,1,1,0,0,0,1,0,0,0,0,6,0,3,0,0,0,14,3.54,2,ts
0,0,0,0,0,0,0,3,0,3,0,5,0,0,1,0,0,3,1,4,ts
0,0,1,0,0,0,0,1,0,0,0,6,3,0,0,0,0,4.75,2.79,4,ts
2,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,11.5,3.91,2,ts
1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,3.25,2,ts
1,1,0,0,0,0,5,0,0,0,0,12,1,0,0,0,0,6,3.13,4,ts
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,ts
2,1,0,1,0,0,1,0,0,0,0,5,0,1,1,0,0,6,3.17,3,ts
0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,1,8.33,4.16,3,ts
2,3,0,4,1,0,0,0,0,0,0,10,1,0,0,0,3,5.6,3.64,5,ts
2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,5,4.25,4,ts
2,0,0,1,2,0,0,0,0,0,1,6,0,1,0,0,0,4.75,3.26,4,ts
2,0,1,3,0,0,0,0,0,0,0,11,3,0,0,0,3,22,4.77,1,ts
0,0,1,0,0,0,0,1,0,1,0,2,2,0,0,0,0,7.5,4,2,ts
1,0,1,0,1,0,1,0,0,0,0,11,0,1,0,0,0,12,4.33,2,ts
4,1,0,0,2,0,1,0,0,0,0,4,1,1,1,0,0,13.5,3.19,2,ts
